trust_code,site_code,year,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
R1A,R1AAN,2013-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1917.0,5902.0,1130.0,591.0,155362.0,0.0,0.0,0.0,0.0,1924.0,2.44,0.0,16.57,0.0,3.65,152221.0,,,22.66,1721.0,0.01316676350958745,0.0021208599651365485,88.4491574665892,26.323619112165368,0.0
R1A,R1AAN,2014-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1969.0,5902.0,1182.0,591.0,799704.0,0.0,0.0,0.0,0.0,1953.0,1.93,0.0,17.4,0.0,4.4,215398.0,,,23.729999999999997,1773.0,0.013384094754653129,0.002481669486745629,121.4878736604625,135.49711962046763,0.0
R1A,R1AAN,2015-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1688.0,4286.0,1077.0,611.0,685358.0,0.0,0.0,196615.0,0.0,1509.0,2.0,0.0,12.0,0.0,5.0,0.0,,,19.0,1688.0,0.011255924170616114,0.002962085308056872,0.0,159.90620625291646,116.47808056872037
R1A,R1AAN,2016-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1776.0,4510.0,1101.0,675.0,785234.0,0.0,0.0,211740.0,0.0,1131.0,1.0,4.06,9.26,,3.725,0.0,,,18.045,1776.0,0.010160472972972973,0.00209740990990991,0.0,174.10953436807097,119.22297297297297
R1A,R1AAN,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1776.0,4510.0,1101.0,675.0,778380.0,0.0,0.0,0.0,0.0,1131.0,0.0,8.12,6.52,,2.45,204170.0,,,17.09,1776.0,0.009622747747747748,0.0013795045045045045,114.96058558558559,172.58980044345898,0.0
R1A,R1AAN,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1776.0,4510.0,1151.0,625.0,818720.0,0.0,0.0,1918.0,38358.0,1334.0,17.88,3.19,0.0,,2.33,164231.0,0.0,,23.4,1776.0,0.013175675675675675,0.001311936936936937,92.47240990990991,181.53436807095343,1.079954954954955
R1A,R1AAN,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1919.0,4510.0,1321.0,598.0,710565.0,0.0,0.0,29296.0,34454.0,438.0,4.48,0.0,0.0,0.0,2.47,120498.0,0.0,0.0,6.950000000000001,1919.0,0.0036216779572694115,0.0012871287128712872,62.79207920792079,157.55321507760533,15.26628452318916
R1A,R1AAN,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1919.0,4510.0,1321.0,598.0,798562.0,0.0,0.0,49488.0,0.0,1334.0,6.23,0.0,0.0,,1.76,139397.0,0.0,0.0,7.99,1919.0,0.00416362688900469,0.0009171443460135487,72.64043772798333,177.06474501108647,25.78843147472642
R1A,R1AAN,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TENBURY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1919.0,4510.0,1321.0,598.0,798097.0,0.0,0.0,50856.0,0.0,215.0,35.62,0.0,0.04,,3.04,114798.0,0.0,0.0,38.699999999999996,1919.0,0.020166753517457007,0.0015841584158415843,59.82178217821782,176.96164079822617,26.501302761855133
R1A,R1AAV,2012-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CROMWELL HOUSE,OTHER INPATIENT,436.0,1059.0,335.0,21.0,102365.0,0.0,0.0,30164.0,0.0,738.0,0.0,0.0,0.85,0.0,1.1,5323.0,,,1.9500000000000002,356.0,0.005477528089887641,0.0030898876404494386,14.952247191011235,96.66194523135033,84.73033707865169
R1A,R1AAV,2013-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CROMWELL HOUSE,OTHER INPATIENT,436.0,1059.0,335.0,21.0,104276.0,0.0,0.0,3368.0,0.0,769.0,0.0,0.0,0.81,0.0,1.74,30310.0,,,2.55,356.0,0.007162921348314606,0.004887640449438202,85.14044943820225,98.46647780925402,9.460674157303371
R1A,R1AAV,2014-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,OTHER INPATIENT,436.0,1059.0,335.0,22.0,108712.0,0.0,0.0,37426.0,0.0,616.0,0.0,0.0,0.99,0.0,1.43,0.0,,,2.42,357.0,0.006778711484593837,0.004005602240896358,0.0,102.65533522190746,104.83473389355743
R1A,R1AAV,2015-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,OTHER INPATIENT,436.0,1025.0,416.0,22.0,132173.0,0.0,0.0,40689.0,0.0,848.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,438.0,0.0045662100456621,0.0,0.0,128.94926829268292,92.8972602739726
R1A,R1AAV,2016-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,345.0,91.0,68413.0,0.0,0.0,0.0,0.0,810.0,0.0,1.35,1.0,,0.625,41438.0,,,2.975,436.0,0.006823394495412844,0.0014334862385321102,95.04128440366972,66.74439024390244,0.0
R1A,R1AAV,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,345.0,91.0,66137.0,0.0,0.0,0.0,0.0,810.0,0.0,2.7,0.0,,1.25,38704.0,,,3.95,436.0,0.009059633027522936,0.0028669724770642203,88.77064220183486,64.5239024390244,0.0
R1A,R1AAV,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,61281.0,0.0,0.0,342.0,6833.0,729.0,0.0,2.44,0.0,,1.42,30787.0,0.0,,3.86,436.0,0.008853211009174312,0.003256880733944954,70.61238532110092,59.78634146341464,0.7844036697247706
R1A,R1AAV,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,61151.0,0.0,0.0,6551.0,7704.0,661.0,3.09,0.0,0.0,0.0,1.48,26944.0,0.0,0.0,4.57,436.0,0.010481651376146789,0.0033944954128440367,61.79816513761468,59.65951219512195,15.025229357798166
R1A,R1AAV,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,75596.0,0.0,0.0,7206.0,0.0,699.0,2.93,0.0,0.04,,1.05,20298.0,0.0,0.0,4.0200000000000005,436.0,0.009220183486238534,0.002408256880733945,46.555045871559635,73.75219512195122,16.527522935779817
R1A,R1AAV,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,78331.0,0.0,0.0,11278.0,0.0,766.0,2.68,0.0,0.0,,3.83,25459.0,0.0,0.0,6.51,436.0,0.014931192660550457,0.00878440366972477,58.392201834862384,76.42048780487805,25.86697247706422
R1A,R1ACG,2012-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,PRINCESS OF WALES HOSPITAL,OTHER INPATIENT,7530.0,20989.0,4351.0,2296.0,2053289.0,0.0,0.0,1059797.0,0.0,6734.0,25.89,0.0,39.63,0.58,7.44,187023.0,,,72.96000000000001,6647.0,0.010976380321949752,0.0011193019407251391,28.136452534978186,97.82690933346038,159.4398976982097
R1A,R1ACG,2013-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,PRINCESS OF WALES HOSPITAL,OTHER INPATIENT,7530.0,20989.0,4351.0,2296.0,2578340.0,0.0,0.0,0.0,0.0,7097.0,23.34,0.0,61.26,1.02,17.26,1273168.0,,,101.86,6647.0,0.015324206408906273,0.0025966601474349334,191.54024371897097,122.84244127876507,0.0
R1A,R1ACG,2014-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,OTHER INPATIENT,7425.0,20989.0,4246.0,2296.0,2256036.0,38.0,0.0,0.0,0.0,5696.0,24.65,0.0,36.23,2.52,7.49,1351272.0,,,68.36999999999999,6542.0,0.010450932436563741,0.0011449098135126873,206.5533476001223,107.48658821287341,0.0
R1A,R1ACG,2015-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,OTHER INPATIENT,9716.0,22833.0,4819.0,4189.0,3515286.0,0.0,0.0,1689167.0,0.0,6142.0,7.36,0.0,59.32,0.0,14.86,0.0,,,81.54,9008.0,0.00905195381882771,0.0016496447602131438,0.0,153.9563789252398,187.51853907637656
R1A,R1ACG,2016-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,COMMUNITY HOSPITAL,11445.0,26919.0,7348.0,4097.0,3508650.0,0.0,0.0,1635902.0,0.0,9621.0,3.68,40.335,29.66,,16.285,0.0,,,89.96,11445.0,0.007860200961118391,0.0014228920926168632,0.0,130.34102306920764,142.93595456531236
R1A,R1ACG,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,COMMUNITY HOSPITAL,11445.0,26919.0,7348.0,4097.0,2544517.0,0.0,0.0,0.0,0.0,9621.0,0.0,80.67,0.0,,17.71,1418216.0,,,98.38,11445.0,0.008595893403232852,0.0015474006116207952,123.91577107907383,94.52494520598833,0.0
R1A,R1ACG,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,COMMUNITY HOSPITAL,11445.0,26919.0,8135.0,3310.0,3178858.0,0.0,0.0,12722.0,254447.0,9107.0,30.12,48.38,0.57,,18.5,1146426.0,12052.0,,97.57,11445.0,0.008525120139799038,0.001616426387068589,100.16828309305373,118.08975073368254,1.111577107907383
R1A,R1ACG,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,COMMUNITY HOSPITAL,11445.0,26919.0,8614.0,2831.0,2976069.0,0.0,0.0,30003.0,212818.0,8343.0,55.480000000000004,0.0,0.0,2.72,17.06,744292.0,11188.0,0.0,72.54,11445.0,0.006338138925294889,0.001490607252075142,65.03206640454347,110.55644711913519,2.621494102228047
R1A,R1ACG,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,COMMUNITY HOSPITAL,11445.0,26919.0,8614.0,2831.0,2222417.0,0.0,0.0,296261.0,0.0,8526.0,55.26,0.0,0.36,,13.77,161598.0,10936.0,0.0,69.39,11445.0,0.006062909567496723,0.0012031454783748361,14.119528178243774,82.55941899773394,25.885626911314986
R1A,R1ACG,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PRINCESS OF WALES HOSPITAL,COMMUNITY HOSPITAL,11445.0,26919.0,8614.0,2831.0,3488178.0,0.0,0.0,397873.0,0.0,7949.0,27.96,0.0,2.2,,36.09,898131.0,12867.0,0.0,66.25,11445.0,0.0057885539536915685,0.003153342070773264,78.47365661861075,129.58051933578514,34.76391437308868
R1A,R1ACW,2012-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1995.0,5006.0,1398.0,303.0,497253.0,0.0,0.0,219344.0,0.0,1642.0,1.89,0.0,11.9,0.0,1.64,38708.0,,,15.430000000000001,1701.0,0.009071134626690184,0.0009641387419165197,22.756025867136977,99.33140231721934,128.95002939447383
R1A,R1ACW,2013-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1995.0,5006.0,1398.0,303.0,595648.0,0.0,0.0,32432.0,0.0,2324.0,2.42,0.0,9.15,0.0,2.11,291886.0,,,13.68,1701.0,0.008042328042328042,0.0012404467960023516,171.59670781893004,118.98681582101479,19.066431510875955
R1A,R1ACW,2014-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1995.0,5006.0,1398.0,303.0,389380.0,0.0,0.0,0.0,0.0,1665.0,1.6,0.0,8.61,0.0,3.86,198963.0,,,14.069999999999999,1701.0,0.008271604938271605,0.0022692533803644914,116.96825396825396,77.78266080703156,0.0
R1A,R1ACW,2015-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1821.0,4279.0,1065.0,724.0,427281.0,0.0,0.0,185172.0,0.0,1637.0,2.26,0.0,7.99,0.0,5.13,0.0,,,15.379999999999999,1789.0,0.00859698155394075,0.0028675237562884293,0.0,99.85534003271792,103.50586920067076
R1A,R1ACW,2016-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1821.0,4279.0,1231.0,590.0,450496.0,0.0,0.0,181150.0,0.0,1768.0,1.13,2.17,7.78,,3.83,0.0,,,14.91,1821.0,0.008187808896210872,0.002103239978034047,0.0,105.28067305445198,99.47830862163646
R1A,R1ACW,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1821.0,4279.0,1231.0,590.0,390037.0,0.0,0.0,0.0,0.0,1768.0,0.0,4.34,7.57,,2.53,182622.0,,,14.44,1821.0,0.007929708951125755,0.0013893465129049972,100.28665568369028,91.15143725169432,0.0
R1A,R1ACW,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1821.0,4279.0,1521.0,300.0,426443.0,0.0,0.0,1604.0,32080.0,1467.0,13.64,3.06,0.0,,2.56,144537.0,0.0,,19.259999999999998,1821.0,0.01057660626029654,0.0014058209774848985,79.37232289950576,99.65949988315027,0.8808347062053816
R1A,R1ACW,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,1830.0,4279.0,1572.0,258.0,397388.0,0.0,0.0,26233.0,30852.0,1487.0,12.809999999999999,0.0,0.0,0.0,2.61,107901.0,0.0,,15.419999999999998,1830.0,0.00842622950819672,0.0014262295081967212,58.96229508196721,92.8693620004674,14.334972677595628
R1A,R1ACW,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,0.0,4279.0,1572.0,258.0,603643.0,0.0,0.0,63164.0,0.0,2419.0,7.27,0.0,0.0,,2.35,177919.0,0.0,,9.62,1830.0,0.005256830601092896,0.001284153005464481,97.22349726775957,141.07104463659735,34.51584699453552
R1A,R1ACW,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,PERSHORE HOSPITAL,COMMUNITY HOSPITAL,0.0,4279.0,1572.0,258.0,412633.0,0.0,0.0,48200.0,0.0,2274.0,22.29,0.0,0.24,,4.59,108804.0,0.0,0.0,27.119999999999997,1830.0,0.01481967213114754,0.0025081967213114753,59.455737704918036,96.4321103061463,26.338797814207652
R1A,R1ACY,2012-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,OSBORNE COURT,OTHER INPATIENT,1469.0,4604.0,1165.0,181.0,555864.0,0.0,0.0,112144.0,0.0,1154.0,0.21,0.0,17.55,0.0,2.86,19785.0,,,20.62,1346.0,0.015319465081723627,0.00212481426448737,14.699108469539375,120.73501303214596,83.31649331352155
R1A,R1ACY,2013-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,OSBORNE COURT,OTHER INPATIENT,1469.0,4604.0,1165.0,181.0,752987.0,0.0,0.0,0.0,0.0,1213.0,0.21,0.0,17.72,0.0,3.64,156966.0,,,21.57,1346.0,0.016025260029717683,0.0027043090638930165,116.61664190193164,163.55060816681146,0.0
R1A,R1ACY,2014-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,OTHER INPATIENT,1918.0,3954.0,1278.0,181.0,644004.0,0.0,0.0,128565.0,0.0,1780.0,0.08,0.0,20.2,0.0,2.91,0.0,,,23.189999999999998,1459.0,0.01589444825222755,0.0019945167923235093,0.0,162.87405159332323,88.11857436600411
R1A,R1ACY,2015-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,OTHER INPATIENT,1778.0,4956.0,1059.0,719.0,516916.0,0.0,0.0,124123.0,0.0,1838.0,0.0,0.0,0.0,0.0,4.82,0.0,,,4.82,1778.0,0.0027109111361079867,0.0027109111361079867,0.0,104.30104923325263,69.81046119235096
R1A,R1ACY,2016-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,LEARNING DISABILITIES,1778.0,4956.0,1079.0,699.0,609563.0,0.0,0.0,0.0,0.0,2089.0,0.0,3.535,2.015,,4.215,230384.0,,,9.765,1778.0,0.005492125984251969,0.0023706411698537684,129.5748031496063,122.99495560936239,0.0
R1A,R1ACY,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,LEARNING DISABILITIES,1778.0,4956.0,1079.0,699.0,641376.0,0.0,0.0,0.0,0.0,2089.0,0.0,7.07,4.03,,3.61,142310.0,,,14.71,1778.0,0.008273340832395951,0.00203037120359955,80.03937007874016,129.41404358353512,0.0
R1A,R1ACY,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,LEARNING DISABILITIES,1778.0,4956.0,1079.0,663.0,647004.0,0.0,0.0,1311.0,26218.0,1603.0,5.49,4.85,0.0,,3.55,118127.0,0.0,,13.89,1742.0,0.007973593570608496,0.0020378874856486796,67.81113662456946,130.54963680387408,0.7525832376578645
R1A,R1ACY,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,LEARNING DISABILITIES,2109.0,4956.0,1381.0,728.0,650909.0,0.0,0.0,24763.0,29123.0,2026.0,5.090000000000001,0.0,0.0,0.0,3.77,101853.0,0.0,0.0,8.860000000000001,2109.0,0.00420104314841157,0.0017875770507349456,48.294452347083926,131.33757062146893,11.74158368895211
R1A,R1ACY,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,LEARNING DISABILITIES,2109.0,4956.0,1381.0,728.0,799432.0,0.0,0.0,37479.0,0.0,2307.0,8.58,0.0,0.0,,4.42,105572.0,0.0,0.0,13.0,2109.0,0.006164058795637743,0.0020957799905168325,50.05784732100521,161.30589184826474,17.770981507823613
R1A,R1ACY,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,OSBORNE COURT,LEARNING DISABILITIES,2109.0,4956.0,1660.0,449.0,738970.0,0.0,0.0,46763.0,0.0,1758.0,10.31,0.0,0.85,,6.96,105560.0,0.0,0.0,18.12,2109.0,0.008591749644381223,0.0033001422475106685,50.052157420578475,149.10613397901534,22.173067804646752
R1A,R1ADC,2012-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,5820.0,7833.0,2500.0,2771.0,1563127.0,0.0,0.0,354803.0,5053.0,4116.0,2.96,0.0,38.59,0.0,5.92,62612.0,,,47.470000000000006,5271.0,0.009005881236956935,0.0011231265414532346,11.878580914437489,199.55661943061406,67.31227471068108
R1A,R1ADC,2013-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,5820.0,7833.0,2500.0,2771.0,1284890.0,0.0,0.0,0.0,0.0,2659.0,3.88,0.0,40.62,0.0,7.38,553282.0,,,51.88,5271.0,0.009842534623411118,0.0014001138303927148,104.96717890343389,164.035490871952,0.0
R1A,R1ADC,2014-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,5712.0,7562.0,2392.0,2771.0,1151895.0,0.0,0.0,0.0,0.0,4201.0,3.8,0.0,41.68,0.0,5.89,623904.0,,,51.37,5163.0,0.009949641681193104,0.0011408096068177415,120.84137129575828,152.32676540597726,0.0
R1A,R1ADC,2015-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3873.0,9101.0,1865.0,1585.0,1177318.0,0.0,0.0,518017.0,0.0,3854.0,3.0,0.0,25.0,0.0,9.0,173013.0,,,37.0,3450.0,0.010724637681159421,0.0026086956521739132,50.14869565217391,129.3613888583672,150.14985507246377
R1A,R1ADC,2016-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3936.0,9273.0,2606.0,1330.0,904341.0,0.0,0.0,595246.0,0.0,4987.0,1.5,5.835,27.57,,6.59,30689.0,,,41.495000000000005,3936.0,0.01054242886178862,0.0016742886178861788,7.797002032520325,97.52410223228729,151.23119918699186
R1A,R1ADC,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3936.0,9273.0,2606.0,1330.0,847371.0,0.0,0.0,0.0,0.0,4987.0,0.0,11.67,30.14,,4.18,641100.0,,,45.99,3936.0,0.011684451219512195,0.0010619918699186991,162.8810975609756,91.380459398253,0.0
R1A,R1ADC,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3936.0,9273.0,2711.0,801.0,891849.0,0.0,0.0,5965.0,119292.0,4830.0,34.9,8.37,0.0,,4.48,537475.0,2150.0,,47.75,3512.0,0.01359624145785877,0.001275626423690205,153.0395785876993,96.17696538337108,1.6984624145785876
R1A,R1ADC,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3936.0,9273.0,3080.0,856.0,697846.0,0.0,0.0,106930.0,125760.0,3797.0,11.77,0.0,0.0,0.32,4.81,439823.0,5256.0,0.0,16.58,3936.0,0.00421239837398374,0.0012220528455284551,111.74364837398375,75.25568855817966,27.167174796747968
R1A,R1ADC,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3936.0,9273.0,3080.0,856.0,918391.0,0.0,0.0,146830.0,0.0,4143.0,15.4,0.0,0.0,,3.71,413588.0,2115.0,0.0,19.11,3936.0,0.004855182926829268,0.0009425813008130081,105.07825203252033,99.0392537474388,37.30436991869919
R1A,R1ADC,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,MALVERN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3936.0,9273.0,3080.0,856.0,1091286.0,0.0,0.0,166171.0,0.0,4449.0,48.3,0.0,0.16,,6.41,375103.0,2222.0,0.0,54.86999999999999,3936.0,0.013940548780487802,0.0016285569105691058,95.30055894308943,117.68424458104174,42.2182418699187
R1A,R1AHM,2017-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TIMBERDINE UNIT,COMMUNITY HOSPITAL,2269.0,5331.0,1569.0,699.0,514663.0,0.0,0.0,0.0,0.0,3699.0,0.0,31.51,22.76,,3.36,232782.0,,,57.63,2268.0,0.02541005291005291,0.0014814814814814814,102.63756613756614,96.5415494278747,0.0
R1A,R1AHM,2018-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TIMBERDINE UNIT,COMMUNITY HOSPITAL,2269.0,5331.0,1796.0,472.0,580861.0,0.0,0.0,152007.0,79414.0,2908.0,40.8,14.89,0.0,,4.75,74345.0,0.0,,60.44,2268.0,0.026649029982363313,0.0020943562610229276,32.779982363315696,108.95910710936035,67.02248677248677
R1A,R1AHM,2019-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,TIMBERDINE UNIT,COMMUNITY HOSPITAL,2269.0,5331.0,1786.0,483.0,613505.0,0.0,0.0,32633.0,38380.0,2977.0,21.59,0.0,0.0,0.0,4.57,134228.0,0.0,,26.16,2269.0,0.011529308065226972,0.002014103129131776,59.15733803437638,115.08253610954793,14.38210665491406
R1A,R1AHM,2020-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,WORCESTER CITY INPATIENT UNIT (FORMERLY KNOWN AS TIMBERDINE UNIT),COMMUNITY HOSPITAL,0.0,5331.0,1786.0,483.0,840326.0,0.0,0.0,52076.0,0.0,2544.0,6.550000000000001,0.0,0.0,,1.85,146687.0,0.0,,8.4,2269.0,0.0037020713970912296,0.0008153371529308065,64.64830321727634,157.63008816357157,22.95107977082415
R1A,R1AHM,2021-01-01,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,WORCESTER CITY INPATIENT UNIT (FORMERLY KNOWN AS TIMBERDINE UNIT),COMMUNITY HOSPITAL,0.0,5446.0,1786.0,483.0,156130.0,0.0,0.0,59093.0,0.0,3205.0,49.37,0.0,0.0,,5.02,133393.0,0.0,0.0,54.39,2269.0,0.02397091229616571,0.0022124283825473777,58.789334508594095,28.668747704737424,26.043631555751432
