Organisation Code,Organisation Name,Commissioning Region,Organisation Type,Site Code,Site Name,Site Type,Post Code,Hard FM (Estates) costs (£),Soft FM (Hotel services) costs (£),Estates and facilities finance costs (£),Maintenance service costs (£),Income received for area leased out for retail sales (£),Area leased out for retail sales (m²),Gross internal floor area (m²),Occupied floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Building footprint (m²),Site land area (Hectare),Clinical space (m²),Non-clinical space (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - patient occupied floor area (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Risk adjusted backlog cost (£),Energy costs (all energy supplies) (£),Electricity consumed (kWh),Gas consumed (kWh),Oil  consumed (kWh),Coal consumed (kWh),Steam consumed (kWh),Hot water consumed (kWh),Electricity consumed - renewable (kWh),Non-fossil fuel consumed - renewable (kWh),"Fossil energy input to CHP system/s
 (kWh)","Thermal energy output of CHP system/s
 (kWh)","Electrical energy output of CHP system/s
 (kWh)",Exported electricity (kWh),Exported thermal energy (kWh),Water cost (£),Sewage cost (£),Water volume (including borehole) (m³),"Clinical waste cost
 (£)",Clinical waste volume (Tonnes),Special waste cost (£),Special waste volume (Tonnes),Domestic waste cost (£),"Waste recycling, recovery cost (£)",Parking spaces available (No.),Designated disabled parking spaces (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Cleaning service cost (£),Cleaning staff (WTE),Routine cleaning method/s - Traditional wet-mopping (disposable) (Yes/No),Routine cleaning method/s - Traditional wet-mopping (reusable) (Yes/No),Routine cleaning method/s - Microfibre (disposable) (Yes/No),Routine cleaning method/s - Microfibre (reusable) (Yes/No),Routine cleaning method/s - Disposable wipes (Yes/No),Routine cleaning method/s - Other (Yes/No),Enhanced cleaning method/s - Steam Cleaning (Yes/No),Enhanced cleaning method/s - Hydrogen peroxide fogging (Yes/No),Enhanced cleaning method/s - UV Light (Yes/No),Enhanced cleaning method/s - Chlorine-releasing cleaner (Yes/No),Enhanced cleaning method/s - Sporicidal cleaner (Yes/No),Enhanced cleaning method/s - Other (Yes/No),Cleaning audit processes - Visual audits based on the National Specification for Cleanliness or Publically Available Specification (Yes/No),Cleaning audit processes - Visual audits based on an alternative Specification to the National Specification for Cleanliness or Publically Available Specification (Yes/No),Cleaning audit processes - ATP Swab Testing (Yes/No),Cleaning audit processes - UV light Testing (Yes/No),Cleaning audit processes - Microbiological Swab Testing (Yes/No),Cleaning audit processes - Other (Yes/No),Cost of cleaning occupied floor area assessed as Red/Very High Risk (£),Occupied floor area assessed as Red/Very High Risk (%),Required standard for occupied floor area assessed as Red/Very High Risk (%),Achieved standard for occupied floor area identified as Red/Very High Risk (%),Cost of cleaning occupied floor area assessed as Amber/High and Significant Risk (£),Occupied floor area assessed as Amber/High and Significant Risk (%),Required standard for occupied floor area assessed as Amber/High and Significant Risk (%),Achieved standard for occupied floor area identified as Amber/High and Significant Risk (%),Cost of cleaning occupied floor area assessed as Green/Low Risk (£),Occupied floor area assessed as Green/Low Risk (%),Required standard for occupied floor area assessed as Green/Low Risk (%),Achieved standard for occupied floor area identified as Green/Low Risk (%),Cost of cleaning the occupied floor area not requiring regular cleaning (£),Occupied floor area not requiring regular cleaning (%),Inpatient food service cost (£),Inpatient main meals requested (No.),Cost of feeding one inpatient per day (inpatient meal day) (£),Laundry and linen service cost (£),Pieces per annum (No.),Laundry and linen service used (Select),Portering service cost (£),Portering staff (WTE)
RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - TEACHING,RCBNH,BRIDLINGTON HOSPITAL,General acute hospital,YO16 4QP,207342.00,1004186.00,1763806.00,266386.00,0.00,0.00,37455.00,23911.00,100.00,39022.00,13061.00,6.00,8820.00,15091.00,42.00,32.00,1.70,30.00,3.00,16.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,442103.00,104738.00,586530.00,855540.00,86436.00,321266.00,1805497.00,3790945.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25488.00,24634.00,20115.00,164.00,0.40,17725.00,43.20,20224.00,2630.00,271.00,18.00,1.20,0.04,No,863516.00,20.99,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,89969.00,6.00,98.00,98.00,538336.00,33.00,95.00,97.00,266145.00,16.00,80.00,92.00,727723.00,45.00,198029.00,95425.00,6.23,50282.00,193390.00,3. Hybrid,241367.00,8.17
RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - TEACHING,RCBP9,WHITECROSS COURT,Community hospital (with inpatient beds),YO31 8JR,60862.00,117045.00,180515.00,4479.00,0.00,0.00,1443.00,1443.00,100.00,3667.00,1443.00,0.68,1116.00,327.00,82.00,62.00,0.00,0.00,0.00,18.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.00,54794.00,25578.00,3418.00,45887.00,195025.00,343730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1842.00,3709.00,2536.00,0.00,0.00,2085.00,3.50,5419.00,0.00,32.00,5.00,0.00,0.00,No,95444.00,3.96,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,98.00,0.00,91436.00,96.00,90.00,77.00,0.00,0.00,75.00,0.00,4008.00,4.00,46723.00,17542.00,7.99,8761.00,30495.00,1. Full Service – Contracted,0.00,0.00
RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - TEACHING,RCBTV,ST HELEN'S,Community hospital (with inpatient beds),YO24 1HD,1844.00,105560.00,196986.00,1499.00,0.00,0.00,1465.00,1460.00,0.00,3318.00,1465.00,0.70,1347.00,113.00,32.00,22.00,0.40,0.00,0.00,9.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,83740.00,3.35,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - TEACHING,RCBWH,WHITBY COMMUNITY HOSPITAL,Community hospital (with inpatient beds),YO21 1EE,350054.00,626594.00,274562.00,29786.00,0.00,0.00,9878.00,9462.00,100.00,22366.00,2778.00,0.61,7455.00,1976.00,40.00,30.00,4.20,30.00,4.00,2.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,272318.00,670430.00,1225208.00,369007.00,52107.00,166061.00,1205668.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4354.00,4577.00,3429.00,0.00,0.00,1938.00,7.02,0.00,687.00,138.00,5.00,0.00,0.00,No,275843.00,13.70,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,0.00,62.00,98.00,98.00,166918.00,0.00,85.00,85.00,104820.00,23.00,75.00,75.00,0.00,15.00,162207.00,37865.00,13.02,29761.00,81729.00,3. Hybrid,120876.00,6.00
RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,AGGRE,AGGREGATE SITE,Aggregate Site,HG2 7SX,431747.00,57730.00,97939.00,86692.00,0.00,0.00,26669.00,26669.00,100.00,7997.00,6992.00,14.41,26669.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.33,1.63,6.05,45.35,2.22,7.67,0.96,30.79,0.00,23153.00,34759.00,57881.00,26752.00,330723.00,1751313.00,4657231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63925.00,3132.00,18918.00,0.00,0.00,25907.00,93.00,16436.00,1903.00,95.00,4.00,1.57,0.13,No,58654.00,2.43,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,0.00,0.00
RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RCD01,HARROGATE DISTRICT HOSPITAL,General acute hospital,HG2 7SX,4737566.00,8586932.00,8114458.00,2522932.00,30414.00,90.00,51886.00,51886.00,100.00,128246.00,23159.00,6.22,38420.00,13466.00,0.00,0.00,0.00,0.00,65.00,47.00,0.00,4.21,31.14,12.20,0.00,49.93,0.00,0.00,2.52,0.00,0.00,4780083.00,6358834.00,443634.00,1214310.00,0.00,24342591.00,701400.00,0.00,0.00,0.00,5269156.00,0.00,8491270.00,3749744.00,2717206.00,0.00,0.00,91188.00,104363.00,86079.00,754.00,2.71,96928.00,349.00,84104.00,3224.00,575.00,17.00,1.57,0.13,No,2406162.00,80.98,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,1082773.00,16.00,95.00,98.00,962465.00,74.00,95.00,98.00,360924.00,10.00,95.00,98.00,0.00,0.00,1127724.00,335046.00,10.10,535643.00,1539595.00,1. Full Service – Contracted,1266473.00,48.73
RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RCD02,RIPON COMMUNITY HOSPITAL,Community hospital (with inpatient beds),HG4 2PR,87361.00,310032.00,2000.00,84064.00,0.00,0.00,2323.00,2323.00,98.73,6110.00,1654.00,0.65,1877.00,446.00,100.00,100.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,7.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,17279.00,165823.00,800000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2899.00,3417.00,2266.00,0.00,0.00,1538.00,5.54,0.00,0.00,79.00,5.00,0.00,0.00,No,172080.00,6.09,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,11082.00,6.00,95.00,98.00,153302.00,84.00,95.00,98.00,7696.00,11.00,95.00,98.00,0.00,0.00,56305.00,19717.00,8.57,11005.00,39811.00,1. Full Service – Contracted,11541.00,0.64
RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RCD08,LASCELLES NEUROLOGICAL REHABILITATION UNIT,Other inpatient,HG1 4PA,31121.00,91472.00,60000.00,11618.00,0.00,0.00,659.00,659.00,100.00,1530.00,659.00,0.28,599.00,60.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22688.00,69458.00,3580.00,14091.00,59442.00,226871.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1231.00,1600.00,955.00,0.00,0.00,1480.00,5.33,0.00,0.00,13.00,1.00,0.00,0.00,No,45294.00,1.93,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,0.00,0.00,0.00,0.00,45294.00,100.00,95.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,23090.00,7887.00,8.78,5970.00,22898.00,1. Full Service – Contracted,0.00,0.00
RCF,AIREDALE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RCF22,AIREDALE GENERAL HOSPITAL,General acute hospital,BD20 6TD,4312245.00,7368812.00,5378957.00,2619625.00,0.00,0.00,63030.00,59398.00,97.00,153681.00,41788.00,17.00,33532.00,22928.00,46.80,27.20,4.60,1.70,51.00,67.00,0.00,1.00,5.00,0.00,6.00,88.00,0.00,0.00,0.00,390000.00,180000.00,7250000.00,4150000.00,855000.00,834681.00,1020295.00,27616731.00,0.00,0.00,0.00,0.00,0.00,0.00,19092704.00,4917078.00,6627800.00,0.00,0.00,80401.00,95913.00,72479.00,93864.00,269.64,2267.00,7.02,46156.00,5128.00,1423.00,38.00,1.25,0.10,No,1462657.00,57.17,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,217524.00,11.00,98.00,97.00,898302.00,47.00,90.00,95.00,346831.00,18.00,75.00,95.00,0.00,23.00,1224086.00,357783.00,10.26,679662.00,1917374.00,3. Hybrid,741154.00,24.21
RCF,AIREDALE NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RCF30,CASTLEBERG HOSPITAL,Community hospital (with inpatient beds),BD24 0BN,178734.00,123858.00,47146.00,19230.00,0.00,0.00,1899.00,1609.00,74.03,3862.00,1456.00,0.40,633.00,476.00,3.57,1.42,26.28,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,60769.00,2.18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RCU,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SPECIALIST,AGGRE,AGGREGATE SITE,Aggregate Site,S10 2TH,1720189.00,1070275.00,1019294.00,429392.00,0.00,0.00,8553.00,8553.00,18.00,19524.00,4054.00,1.24,4722.00,3831.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.35,0.00,0.00,0.00,0.00,15.15,0.00,79.50,0.00,4500.00,10000.00,258000.00,68250.00,160916.00,532632.00,853190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4601.00,3837.00,7188.00,349.00,0.29,0.00,0.00,730.00,0.00,76.00,6.00,0.00,0.00,No,129885.00,6.43,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,0.00,0.00
RCU,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SPECIALIST,RCU02,RYEGATE CHILDREN'S CENTRE,Mental Health,S10 5DD,545129.00,339171.00,323015.00,136075.00,0.00,0.00,2710.00,2710.00,100.00,6359.00,2679.00,1.15,2452.00,258.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,24.79,22.43,0.00,21.51,0.00,31.27,0.00,100000.00,0.00,4028000.00,905600.00,64525.00,297938.00,826989.00,2535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2804.00,2820.00,2100.00,1435.00,2.19,933.00,1.99,1619.00,531.00,39.00,5.00,0.00,0.00,No,140972.00,2.60,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,0.00,0.00,0.00,0.00,115597.00,82.00,85.00,95.00,25375.00,18.00,75.00,83.00,0.00,0.00,27313.00,6570.00,9.21,400.00,14282.00,1. Full Service – Contracted,26169.00,0.75
RCU,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SPECIALIST,RCU51,BECTON CENTRE FOR YOUNG PEOPLE,Mental Health,S20 1NZ,1100044.00,684430.00,651828.00,274592.00,0.00,0.00,5870.00,5470.00,93.00,15428.00,6849.00,2.89,5166.00,304.00,0.00,0.00,6.80,0.00,30.00,3.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,15000.00,0.00,0.00,15000.00,94035.00,447572.00,3435674.00,7606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2454.00,2136.00,1471.00,1844.00,2.81,1443.00,1.59,3471.00,1132.00,76.00,9.00,0.00,0.00,No,283515.00,13.10,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,0.00,0.00,0.00,0.00,283515.00,100.00,85.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,165036.00,21600.00,14.12,36663.00,88200.00,2. Full Service – In house,55894.00,2.00
RCU,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - SPECIALIST,RCUEF,SHEFFIELD CHILDREN'S HOSPITAL MAIN SITE WESTERN BANK,Specialist hospital (acute only),S10 2TH,6190528.00,3851650.00,3668181.00,1545274.00,4049.00,20.00,30782.00,30782.00,100.00,64070.00,8172.00,1.54,18154.00,12628.00,46.20,27.80,0.00,0.00,15.00,33.00,5.97,0.00,14.29,32.15,0.00,6.33,32.86,0.00,8.40,1399000.00,400000.00,433000.00,1675000.00,2204800.00,840971.00,6325228.00,7129190.00,40565.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35531.00,33938.00,29799.00,53375.00,141.31,46073.00,110.84,43408.00,35813.00,20.00,4.00,0.00,0.00,No,1416272.00,49.60,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,269092.00,19.00,98.00,96.00,637322.00,45.00,85.00,92.00,509858.00,36.00,75.00,86.00,0.00,0.00,362869.00,120450.00,9.21,156173.00,502890.00,1. Full Service – Contracted,364412.00,11.25
RCX,THE QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RCX70,THE QUEEN ELIZABETH HOSPITAL,General acute hospital,PE30 4ET,4884679.00,9852491.00,3466460.00,1980177.00,186496.00,219.00,52689.00,51492.00,97.50,152520.00,35595.00,19.02,33999.00,17436.00,0.00,0.00,0.00,0.00,40.00,33.00,0.00,4.47,4.44,6.09,85.00,0.00,0.00,0.00,0.00,0.00,10148464.00,2160990.00,6562040.00,10584616.00,1400116.00,6712886.00,15412109.00,105833.00,0.00,0.00,0.00,0.00,0.00,8081325.00,1353100.00,2634700.00,0.00,0.00,20395.00,96520.00,78173.00,153377.00,347.60,3948.00,9.40,53441.00,8357.00,1600.00,66.00,0.86,0.07,No,2855187.00,99.34,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,248115.00,9.00,98.00,99.00,1673710.00,59.00,92.00,95.00,895672.00,31.00,75.00,90.00,37690.00,1.00,1483405.00,515187.00,8.63,674563.00,2365083.00,1. Full Service – Contracted,962104.00,33.63
RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - MEDIUM,AGGRE,AGGREGATE SITE,Aggregate Site,BA1 3NG,0.00,3166.00,0.00,0.00,0.00,0.00,2775.00,1603.00,15.85,6938.00,2775.00,0.99,1603.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,50695.00,276077.00,768241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7871.00,0.00,2082.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,None,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,0.00,0.00
RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - MEDIUM,RD102,CHIPPENHAM COMMUNITY HOSPITAL (MATERNITY UNIT),Community hospital (with inpatient beds),SN15 2AJ,Not Applicable,Not Applicable,0.00,Not Applicable,0.00,0.00,624.00,624.00,100.00,1560.00,624.00,0.62,624.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,None,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - MEDIUM,RD115,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES,Specialist hospital (acute only),BA1 1RL,267414.00,653160.00,160187.00,86419.00,0.00,0.00,8647.00,8647.00,100.00,24815.00,1651.00,0.29,4334.00,4313.00,40.00,40.00,0.00,0.81,2.00,2.00,0.00,0.00,15.00,0.00,0.00,0.00,7.00,0.00,78.00,0.00,465500.00,1077500.00,316250.00,1859250.00,127430.00,742846.00,1337011.00,11031.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3458.00,18776.00,5265.00,0.00,0.00,1326.00,1.17,19984.00,9039.00,12.00,0.00,0.00,0.00,No,259558.00,9.74,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,10000.00,10.00,98.00,98.00,65000.00,35.00,90.00,90.00,184558.00,50.00,75.00,75.00,64558.00,5.00,170873.00,23900.00,10.40,14417.00,32541.00,1. Full Service – Contracted,144707.00,6.40
RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - MEDIUM,RD130,ROYAL UNITED HOSPITAL,General acute hospital,BA1 3NG,6156166.00,10753100.00,12592909.00,2663672.00,353378.00,278.00,89517.00,87016.00,100.00,249738.00,45875.00,19.50,60974.00,25785.00,22.00,0.00,3.15,0.00,47.00,52.00,0.00,9.04,25.63,20.98,19.42,2.06,0.00,0.00,22.87,0.00,13734000.00,12571000.00,10324000.00,15788000.00,1718670.00,3384808.00,58408615.00,287299.00,0.00,0.00,0.00,0.00,0.00,35895043.00,7110731.00,12734681.00,2351661.00,0.00,328854.00,186862.00,211110.00,2060.00,3.81,211758.00,513.03,182506.00,71990.00,1276.00,85.00,0.82,0.06,No,4529306.00,173.21,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,1493354.00,18.00,98.00,98.00,2929860.00,47.00,90.00,90.00,106093.00,26.00,75.00,75.00,0.00,9.00,1692643.00,600186.00,6.81,1085130.00,2669030.00,1. Full Service – Contracted,2331292.00,100.15
RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - SMALL,RD304,POOLE HOSPITAL,General acute hospital,BH15 2JB,6769477.00,8268496.00,5420700.00,2130694.00,48123.00,126.00,84975.00,69478.00,100.00,188926.00,24518.00,5.84,45356.00,23535.00,5.00,3.00,0.00,1.00,124.00,67.00,0.00,1.00,10.00,28.00,3.00,26.00,30.00,0.00,2.00,2519000.00,2970000.00,693000.00,0.00,5523650.00,1835989.00,9468238.00,20251811.00,76000.00,0.00,0.00,0.00,0.00,0.00,5050727.00,2198000.00,1470850.00,0.00,0.00,174072.00,103725.00,100218.00,781.00,1.85,187467.00,444.21,71837.00,7665.00,1356.00,40.00,0.60,0.18,Yes,2580699.00,72.00,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,396960.00,15.00,90.00,98.00,1944060.00,75.00,90.00,96.00,231922.00,10.00,80.00,92.00,7757.00,0.00,1331639.00,505950.00,7.89,888204.00,2581434.00,1. Full Service – Contracted,1377043.00,48.91
